Striker_ID,Nationality,Footedness,Marital Status,Goals Scored,Assists,Shots on Target,Shot Accuracy,Conversion Rate,Dribbling Success,Movement off the Ball,Hold-up Play,Aerial Duels Won,Defensive Contribution,Big Game Performance,Consistency,Penalty Success Rate,Impact on Team Performance,Off-field Conduct
381,Brazil,Left-footed,Yes,10.80139079,15.58079728,29.7454811,0.6964851633,0.1518120537,0.4761768767,91.65056068,63.01700009,20.78563959,49.93782215,5.827169702,0.5096331399,0.818699021,8.863331934,5.359845625
382,France,Left-footed,Yes,12.00303677,6.407393681,21.58462014,0.7615582824,0.1521424543,0.4879299847,81.90548594,61.7553623,20.88094911,53.73914385,5.760455743,0.8892455941,0.795572668,7.790747362,7.522494796
383,England,Left-footed,No,4.380521378,6.531681672,40.10115749,0.4765651128,0.2171893941,0.6393134822,72.12574031,41.56206417,16.66575642,31.47613234,5.182460658,0.8172293408,0.727104075,6.374645661,10.57116447
384,Spain,Right-footed,Yes,12.37122489,11.13248263,20.75999554,0.5407535741,0.1975673824,0.7457686586,80.26986263,51.09682152,20.98958334,44.75365611,10.36904967,0.5999523451,0.7810985702,5.40802218,7.885877417
385,France,Right-footed,Yes,11.20433669,10.04567447,30.1946676,0.5973594243,0.2016398498,0.4252495157,81.05900424,59.35922236,16.96263856,46.32454217,8.684594654,0.6021222876,0.8180294881,6.502052689,8.283191573
386,England,Left-footed,No,15.75196893,13.54012198,27.09504806,0.6280161159,0.1620752333,0.6500269824,64.36052512,65.3629091,17.97819004,35.25821825,7.046391957,0.9172265904,0.7185131851,7.628258993,8.950517209
387,Brazil,Right-footed,No,16.70877988,9.751784556,34.11218903,0.519039648,0.1884799643,0.6473752143,61.83782755,38.03872179,16.56860432,32.28228043,9.702031505,0.6762620097,0.6523737456,6.367834078,10.34132326
388,Brazil,Right-footed,No,24.3808542,6.922123728,35.93057838,0.6424061044,0.1537883428,0.8388337778,70.78143063,58.37876025,12.83664355,56.09520666,3.974942069,0.6665815151,0.9805574433,7.628677366,4.689550576
389,England,Right-footed,No,19.75211919,9.771964492,25.22402904,0.5526160653,0.2445099206,0.6614978188,78.61636124,61.4304877,20.72918235,42.27495876,4.338589737,0.5233947906,0.7366727295,7.878300267,9.169048104
390,Brazil,Left-footed,Yes,12.11548172,11.32611074,19.72607491,0.5985547729,0.2517624667,0.7382988985,71.39060399,68.49611989,22.92649718,46.35967751,2.644064536,0.7149221794,0.7903239897,8.666358863,7.463721722
391,England,Left-footed,Yes,10.50792664,10.46144654,28.219805,0.6546284248,0.1076906069,0.714125714,54.23003518,66.92857584,22.57441798,31.77923988,5.60117092,0.7272280385,0.9010839735,9.565589938,8.333275791
392,France,Right-footed,No,17.45959586,9.521822093,20.25599241,0.600642227,0.153524457,0.486943352,61.97175556,65.82571319,24.09962626,27.80715533,7.323397053,0.8215493097,1,7.156014837,10.11990034
393,France,Left-footed,Yes,8.398833965,11.20002407,39.09371073,0.5563614109,0.1251735372,0.7768207217,69.26027136,52.00059493,21.62170105,34.30550226,7.205717156,0.6100921572,0.675551355,4.38444687,5.611626697
394,England,Right-footed,Yes,24.15729383,11.50788677,25.95574732,0.5890390196,0.1674988033,0.7215396505,69.24334396,40.91997863,17.33637251,38.75978613,7.298683822,0.5979713208,0.8449827214,6.309791806,5.974711117
395,France,Right-footed,Yes,20.8972006,12.14647697,22.44274914,0.5911637041,0.1958281015,0.750826864,89.72542177,56.06947243,24.19831932,29.35779993,4.177886338,0.7950962635,0.7292447715,7.088125135,4.129140081
396,France,Right-footed,No,12.65412174,9.946129663,26.29276214,0.562998897,0.127517739,1,56.14012058,70.01631825,13.2124123,39.90155191,8.606309485,0.8506730071,0.7461209695,3.328462488,6.901682116
397,France,Right-footed,Yes,6.434327355,7.498645759,15.57011597,0.5741203937,0.1539070093,0.4915887061,75.05589242,73.93454528,15.49664309,23.11494812,7.479255036,0.5928847649,0.7279787979,9.77732904,10.66086469
398,Germany,Left-footed,No,21.76936187,8.440141059,18.19870173,0.7598647171,0.1498021314,0.872469665,84.89113108,67.10549102,15.17899964,28.79952578,8.466108563,0.8581514086,0.6874345032,7.284755825,7.758825623
399,Spain,Left-footed,Yes,14.42730077,11.6195269,33.40289736,0.6560919448,0.2103633665,0.6712552481,92.71449745,64.29340823,25.4002803,46.70911248,3.214475645,0.7537541841,0.7958708638,7.762705669,5.319750209
400,Brazil,Left-footed,Yes,21.18908156,5.549192987,20.40174005,0.5704519682,0.2034672169,0.7287328904,65.95602577,63.79639648,24.71394257,46.0379052,7.622981718,0.8591805339,0.6525497313,9.731052925,7.028642511
401,Germany,Right-footed,Yes,7.027861706,9.106019927,17.67162312,0.6696954405,0.1639131223,0.6954487755,74.91429453,54.43881253,22.43652619,36.08123235,4.62446952,0.7429779638,0.8946807567,5.73971434,5.024276593
402,France,Left-footed,No,12.00312489,6.819983563,28.75656927,0.566618051,0.2088410436,0.6575763667,75.69760357,58.69939706,25.35964933,29.82235691,6.205353495,0.4977722083,0.8055002936,8.148083862,5.749627797
403,England,Right-footed,Yes,15.0262185,8.086234469,33.29992908,0.7173124638,0.1726659958,0.6430167072,71.95481732,76.69069526,15.60358609,29.72596448,8.068729797,0.7348032618,0.8422434973,6.780271754,8.777637821
404,France,Left-footed,No,15.23490297,11.83535559,30.03267317,0.6369642192,0.1864172445,0.7329508736,69.01154799,50.57441994,21.7429756,36.26731754,7.182187213,0.8560143819,0.7533811388,6.631826266,5.652253347
405,Spain,Right-footed,No,12.74967264,8.573297204,31.9723338,0.5892697856,0.2836726045,0.5482826303,74.3597539,76.14778791,19.37412786,46.44518492,5.29692004,0.6606253981,0.7632796066,5.455615224,10.22526861
406,France,Right-footed,No,18.11424966,8.139309644,19.70243438,0.6447716926,0.2670230526,0.7750579168,44.67753915,56.77971846,24.23441052,49.28245691,7.012546312,0.7112035031,0.8287563905,10.33120643,7.857759418
407,England,Right-footed,Yes,9.661897853,3.920431577,15.04732533,0.4429123848,0.1350209382,0.6583805595,76.8206949,73.25432109,19.42387884,35.03468265,3.93692937,0.7323866496,0.6835949368,6.24899992,8.171189408
408,Spain,Left-footed,Yes,14.28810257,10.2387607,35.50933556,0.4873232531,0.2414866209,0.5869930661,71.26177904,45.93184991,18.07528556,28.46507574,9.300534792,0.460048612,0.7642009566,8.398928494,7.443254065
409,France,Left-footed,Yes,15.60147816,9.936452543,22.74124113,0.4806074994,0.2405698277,0.6549987142,67.77525103,65.85904201,22.70454259,42.67843638,6.589431961,0.9171347575,0.7140386486,3.249985225,9.545695677
410,Spain,Left-footed,Yes,17.57219417,14.48976417,23.24416888,0.6142943095,0.1425868356,0.8257149217,90.46862196,52.63229864,24.38084584,31.76465029,9.237099889,0.659862432,0.7109431189,9.359977059,9.566319776
411,Brazil,Left-footed,No,18.55807439,7.076665295,34.29735899,0.7732514999,0.2409388822,0.6464664913,63.25065981,45.84732808,16.65827403,34.81747361,5.946936626,0.8005735432,0.5890161759,9.104422312,8.670108704
412,Brazil,Right-footed,No,9.376789541,8.657450983,28.89361007,0.8231300146,0.2768965959,0.7358453618,65.96924011,62.18534042,19.69462164,53.2527609,5.952848023,0.7413298864,0.9339326589,7.194868221,9.129578212
413,France,Left-footed,No,7.329429146,8.748151051,28.1912144,0.6638051101,0.1438727597,0.6269043724,89.91553302,70.09471789,14.70779683,48.27115429,5.471626427,0.8757619056,0.7313461247,6.546115068,7.57582066
414,Spain,Left-footed,Yes,21.38838411,12.73235984,40.15501641,0.6500844475,0.1541248589,0.775792185,61.67938695,51.55058561,7.509694913,41.57974312,8.752347863,0.7906056122,0.9163376055,7.800000011,9.084406014
415,England,Right-footed,No,16.66157006,7.714113403,20.49537239,0.4198942266,0.2508830733,0.7685507739,64.49884717,45.0098404,21.00229816,27.28080999,5.581137685,0.7265075728,0.9068792321,11.57758132,7.324244449
416,France,Right-footed,Yes,11.25756732,8.837064577,31.4948809,0.54573262,0.2135747655,0.8848608833,68.52974577,59.08155236,23.04452678,42.11396567,8.289190865,0.6606484907,0.6714000293,3.473526602,8.004463244
417,Brazil,Right-footed,No,22.75575988,9.823689529,25.39909187,0.5212216248,0.2275738138,0.6824436055,78.40734482,59.12564671,21.31033405,50.62657291,6.235095205,0.8297850701,0.6911588764,8.564054775,7.450712501
418,Brazil,Left-footed,Yes,15.57837317,8.559827369,26.88014595,0.5379152402,0.2170294608,0.7668654805,72.07802507,65.48319628,10.25219141,36.24366334,3.0480734,0.5626558696,1,5.176765396,7.085562921
419,France,Right-footed,Yes,20.89648592,6.660699156,35.69927898,0.5831856181,0.219534796,0.709806754,57.07374653,69.49594571,18.24575285,53.5111409,5.859371864,0.814589042,0.9750925942,6.960163207,6.621776405
420,Spain,Right-footed,No,15.33759241,8.582269979,28.55485029,0.5527909422,0.1336763936,0.8295871782,64.67831437,59.40584819,8.9082612,52.9274529,4.641783571,0.6400955248,0.7968481487,6.504239762,8.935380208
421,Brazil,Right-footed,No,25.30373962,11.22089525,28.76807255,0.402070019,0.2523658853,0.6281167612,63.92645567,78.55503315,26.84850554,56.63732832,7.067805447,0.8752283662,0.8257373106,6.143363484,10.62121183
422,Spain,Left-footed,No,23.77670421,4.920454102,32.50755136,0.6747910256,0.2584794996,0.7745005313,69.22778955,62.24234745,14.56972709,43.05243127,4.619184529,0.7661299543,0.7369153597,6.979069742,10.34220394
423,Brazil,Right-footed,No,13.75517926,8.398909022,22.44533089,0.4927256974,0.1885304628,0.6805302704,74.25843659,56.53573494,26.27701805,45.873917,8.851950201,0.8144123768,0.8432352714,4.731657709,5.486869328
424,Brazil,Left-footed,Yes,19.85785475,5.899637555,19.12553233,0.6239246864,0.1978261525,0.6935811823,74.18205756,43.88432641,24.72934822,54.14187288,6.817848279,0.7581988814,0.7282818099,9.058360872,10.5784061
425,Germany,Left-footed,No,18.22687975,11.58513989,17.68633564,0.807408267,0.1234446249,0.7091752484,52.23988246,57.3734048,15.49704824,44.47393937,6.64480801,0.5747622905,0.5967646236,3.411712978,7.363682997
426,Brazil,Right-footed,No,21.84315779,3.430439286,11.23550387,0.5080615408,0.2257127378,0.7252240396,80.63940988,56.63613055,14.33607524,34.98765892,8.311784276,0.6639270837,0.6678444213,8.079529026,9.20146603
427,England,Right-footed,No,10.1753827,6.323234458,39.39344991,0.3469712477,0.2286028721,0.6883770957,72.52568846,69.60304796,21.75185108,35.51457163,8.927813868,0.8172389338,0.8021092748,6.346928295,6.187569336
428,France,Left-footed,Yes,18.4302573,9.131635625,17.27754144,0.5713995778,0.1968904492,0.7214713183,83.84532048,64.62483624,15.77837981,42.38554954,6.959802496,0.7666655817,0.6868932764,4.658150212,8.283959828
429,France,Right-footed,Yes,20.29212243,12.69657209,23.45122463,0.7100959635,0.256217668,0.8578118058,74.44198327,48.20630878,20.51242321,27.09438578,5.457599401,0.8680989905,0.7932722535,7.404766741,8.627446366
430,Spain,Right-footed,No,6.206302568,7.802749217,23.0623069,0.7958347454,0.1832961385,0.7985449686,81.01322958,61.72254386,17.58586205,38.56741085,3.452060768,0.7903274563,0.6925338961,3.886097827,5.030790416
431,Brazil,Left-footed,Yes,9.083707437,6.33440142,27.15184688,0.4770450406,0.2282302963,0.7869154592,74.66545311,66.71531172,11.09420793,50.96547118,5.627900486,0.6533298109,0.7217646077,7.079427643,9.216534333
432,England,Left-footed,No,4.803839111,13.64347121,30.71016049,0.6496699223,0.1490167831,0.6544460474,83.46225756,75.28031359,8.847659904,18.08746149,5.765575507,0.6703935862,0.8853165306,4.154246184,10.69187002
433,Spain,Right-footed,Yes,13.65296583,3.655958299,31.02331442,0.5534689543,0.1988223925,0.6110759172,75.22250636,68.87503967,21.13342124,55.34482102,7.214114906,0.7602917391,0.8247480548,7.922544169,7.650704109
434,Germany,Left-footed,Yes,18.58771128,1.40358213,20.91845793,0.5894051646,0.1912822871,0.7955300558,69.02084754,67.60846654,17.19221127,51.22374219,6.309706238,0.5185955934,0.7990335579,5.151285333,10.72033626
435,Spain,Right-footed,Yes,22.51178526,9.32004335,23.830148,0.8644343347,0.2112653961,0.7876046793,92.7243472,60.60085995,17.23455092,35.40235384,8.375865944,0.9173441886,0.8878963973,6.098011966,7.620613013
436,Spain,Right-footed,Yes,15.3704739,6.493837327,26.97805965,0.4497029672,0.1815236536,0.8472670676,78.89037122,63.88312005,23.4793192,45.43390828,5.774033457,0.7941746736,0.8480608593,7.587898776,9.699169062
437,Brazil,Right-footed,No,23.14307773,4.936301549,23.25916212,0.6253739661,0.1934263702,0.6396019374,75.73744421,72.49504901,25.86721138,40.03147727,6.885917666,0.8727034597,0.9446563291,5.454915776,3.562860068
438,Germany,Left-footed,No,8.099492709,10.12506934,36.25141903,0.6467693172,0.2413023586,0.6770451345,57.23695583,46.67222603,18.63727639,52.29990368,9.367974886,0.5919396059,0.7540140738,6.884072001,12.83755556
439,Spain,Right-footed,No,6.483087803,8.731402141,28.43682466,0.7085786325,0.1781617881,0.5360515837,57.11692383,56.50560673,18.29700647,49.82683143,7.683650428,0.874456516,0.7570365021,3.972338998,10.99091649
440,England,Right-footed,Yes,14.72226151,6.307764108,30.1441445,0.6097983153,0.119671145,0.6607528894,72.92715482,52.27431251,22.50071517,25.99929277,6.879924917,0.9731498911,0.6698890734,8.261751207,7.430748991
441,England,Right-footed,No,16.92032724,4.159086804,29.64016888,0.630805054,0.2874791952,0.7996570511,71.45521198,63.79153119,13.21532215,45.87262413,5.796111116,0.6179121645,0.7571019283,10.52982761,4.055821947
442,France,Left-footed,No,14.83652626,10.61737198,33.214317,0.5608351433,0.2690727039,0.6533504621,63.85877435,72.30222176,21.11576527,37.94372146,5.733537207,0.8271401795,0.8964769894,12.58441774,8.576056737
443,Germany,Left-footed,No,4.6627895,9.950603534,26.26715091,0.6269126941,0.1353868652,0.7640479795,71.409827,54.03025713,22.75942986,40.82832571,5.298773494,0.7501109945,0.9299987372,7.182336293,5.112148906
444,Germany,Left-footed,Yes,14.5543998,7.702472409,15.92217636,0.5656807725,0.2344853903,0.6809496894,85.88626928,36.09695633,23.40115104,32.71828099,5.917986268,0.5955566152,0.8960305168,8.576408282,8.889707075
445,France,Left-footed,Yes,8.477652497,13.53991099,27.79781566,0.662157189,0.1748512615,0.7324057028,76.95402475,55.87779255,10.31623649,57.48137069,8.511331677,0.7992883972,0.6205808133,3.438748654,8.823131438
446,Spain,Left-footed,Yes,18.34836274,4.789745701,20.44050174,0.5630389664,0.2131743608,0.585230861,58.5899149,69.13473732,16.19322365,50.4006182,6.556223457,0.8333603205,0.9083145213,10.00546865,6.117193662
447,Germany,Right-footed,No,16.83299123,3.423424487,21.29968323,0.6377100394,0.2147112065,0.708520945,68.88491173,65.37629903,15.60868374,32.60228836,4.300453861,0.6898873447,0.6161481377,8.552457009,10.24193405
448,England,Left-footed,No,10.30060107,5.92427579,29.10454813,0.5970737186,0.18827961,0.4008864029,61.95033519,64.28186248,20.49943477,26.65389393,10.53633859,0.866591652,0.8898117324,6.03213311,9.611149406
449,England,Left-footed,No,12.43066541,7.863241951,33.6679815,0.7126050251,0.1608117167,0.6813103842,66.12300084,57.20006698,22.4037229,36.14327369,7.639930382,0.5833236593,0.7632215473,9.474361601,9.951646675
450,Brazil,Left-footed,Yes,9.703932391,8.730018348,25.14890104,0.5948606276,0.1654729474,0.5369526756,65.86384334,47.20969264,27.48355204,44.34502646,4.186113199,0.6005243854,0.8702533314,6.491047847,8.017715407
451,Germany,Right-footed,Yes,14.68660451,7.276291826,27.16183109,0.4226967532,0.1541904042,0.8205994517,65.22354417,65.15294322,17.5251726,42.40205844,6.116302146,0.7636597396,0.6667551652,6.083949634,5.168951866
452,Spain,Left-footed,No,19.7757116,9.05616619,36.91550461,0.7261921501,0.1584088896,0.7777407353,57.44864628,51.6571819,17.51213751,52.53132825,7.221772766,0.7525385278,0.9171167633,7.950669851,9.955744544
453,France,Left-footed,Yes,10.07136977,4.245381727,26.68527226,0.5094267699,0.1966410855,0.7466670982,68.72345318,81.84096733,25.74836009,47.89919722,10.40918419,0.6783426512,0.6535025254,4.873291,7.459257202
454,France,Right-footed,Yes,17.52023258,12.33129381,43.2117818,0.5346233661,0.1642120005,0.8521006227,64.39392363,65.70507208,21.48288469,49.69569026,4.783775083,0.8309594436,0.7331545089,9.043249529,5.220439714
455,Spain,Left-footed,Yes,12.34871191,7.753546465,28.95856752,0.5404338706,0.2341026033,0.6051083479,40.7055131,54.19351697,26.33825756,43.26855401,8.952081439,0.8030894314,0.7001905372,4.888020376,10.70407873
456,Brazil,Right-footed,Yes,11.03563584,11.35188749,12.67466069,0.7374438093,0.2743623078,0.8747363198,90.52972025,53.88614753,21.44364002,26.1070127,9.798972854,0.8358139071,0.6245715147,4.89989042,12.19881504
457,France,Right-footed,No,14.4648482,9.028176039,30.27339135,0.3864325786,0.1709973379,0.7932191564,80.88769654,59.07055793,14.21441691,38.04301469,5.74269139,0.7376863565,0.8094527568,5.180620423,7.917503742
458,Germany,Right-footed,Yes,9.823788388,9.370259657,27.66810869,0.9137748534,0.211970225,0.6763444713,66.23699275,57.60498078,13.33435823,50.6008974,6.444972762,0.8102580268,0.9806089118,8.519000075,12.31824231
459,Brazil,Right-footed,Yes,12.23175347,9.709301841,34.02826928,0.7056056809,0.2249842555,0.8135620147,70.1881905,71.16833776,12.24243875,39.48477071,4.927381505,0.7054349697,1,5.766449277,8.182629457
460,Germany,Right-footed,Yes,9.010610537,9.34312568,29.71226946,0.6223238914,0.2236001135,0.5893706488,58.28345653,61.8641617,23.31025917,45.03090369,6.593077718,0.955381869,0.8097155787,4.304008431,7.239088192
461,England,Left-footed,Yes,24.82362566,9.92816828,24.03080811,0.5945105999,0.2037977634,0.6175485838,86.95722878,52.68368261,25.94298412,36.81251685,6.926820051,0.668745423,0.9116681275,5.78864,6.739083092
462,Brazil,Right-footed,No,15.17631776,11.98745759,16.42991235,0.6285554075,0.2371341209,0.6391410277,88.97288695,78.90440685,29.24681071,29.70188151,8.319299996,0.9605297429,0.8232094638,6.935915259,11.27416482
463,France,Right-footed,No,11.50137246,8.589563509,23.5368372,0.6521122428,0.2241124476,0.6471022292,71.56693728,60.49308332,24.21552666,38.76655936,9.180366942,0.7534887947,0.8498883195,4.638055033,6.439712237
464,Brazil,Left-footed,Yes,16.06989955,10.12701127,19.04635682,0.6645215586,0.1381168789,0.5943442357,80.23530644,67.68839676,25.81419289,43.09047443,5.503807871,0.612448911,0.7657851349,4.696637782,9.47053862
465,Brazil,Right-footed,Yes,14.43835975,7.730792917,20.93633585,0.6555604466,0.2434578032,0.8223083067,71.75286779,53.91773493,17.09991834,33.44312281,3.065349872,0.886807935,0.8195076925,11.22259267,6.88167233
466,Brazil,Left-footed,Yes,13.895152,12.32035165,29.12004883,0.6089580681,0.2443645419,0.67411456,56.63274561,63.63115628,14.21792092,37.64288755,6.957510441,0.7625901388,0.8537478705,5.278869192,7.079386475
467,Brazil,Left-footed,Yes,18.0708335,5.970823094,36.68933153,0.580266158,0.1618356948,0.7352504968,65.88176631,63.11109991,24.25039666,30.60536758,7.58707506,0.8351124098,0.7421540271,6.353915262,10.06049939
468,Germany,Left-footed,Yes,18.78753855,13.4028213,27.76270071,0.5848726716,0.2018968918,0.6429648634,71.31927967,41.10350708,22.08840376,51.19244918,7.498835375,0.8723855919,0.79225057,6.265525998,7.239926307
469,England,Right-footed,Yes,12.34749426,7.879526148,16.62881857,0.580509172,0.2341664496,0.5179396699,65.45452281,80.1527511,20.53722187,37.05544242,6.346653505,0.7837955554,0.7941569881,6.157286384,7.190409241
470,Spain,Right-footed,No,12.1209088,3.707674694,28.11221868,0.7133770097,0.189534309,0.7270057358,67.81346723,72.90644461,21.9368574,54.52755545,7.249504199,0.6907759155,0.8826403317,8.24269348,10.26560939
471,Brazil,Right-footed,Yes,13.62474151,8.384313245,33.37642041,0.6593556722,0.2536489024,0.5087745025,69.08600442,56.02804684,21.61592741,55.28747851,10.03088962,0.8475713378,0.6933967828,8.896285901,11.19479459
472,France,Left-footed,No,3.490394176,5.956845028,20.73151967,0.3059611365,0.3181936247,0.6931365954,69.19121502,48.9773026,26.4190843,39.18954035,7.763468338,0.7500755507,0.7948457791,6.388091137,9.289379607
473,Brazil,Right-footed,No,7.424044689,10.52193065,24.06187983,0.6655900777,0.1607006984,0.5631684961,70.5225849,63.47561614,26.47492792,29.91551267,6.25326315,0.8185857819,0.9912005469,4.527043427,6.690460449
474,France,Right-footed,Yes,21.83437134,6.042128062,25.10281736,0.6194736195,0.1309477698,0.8987275999,59.39394934,60.86697699,22.72110176,19.14102122,5.999604366,0.5346269426,0.9164060153,9.548880456,6.978783001
475,Germany,Right-footed,No,23.22483857,6.6614497,19.50571181,0.5981291244,0.2151909298,0.7911362722,62.82983851,63.55668949,24.22901436,25.27962927,6.660295285,0.7946981717,0.9349179049,6.809317818,8.159830527
476,France,Left-footed,No,13.7548198,2.331377807,29.53796304,0.5611481547,0.2360781253,0.7105753791,57.15415734,61.91577396,22.57031276,26.26165175,10.27347992,0.6861414175,0.802443184,10.46064363,8.641860124
477,Spain,Left-footed,No,17.88278482,6.643081042,24.15336296,0.712411272,0.1884566813,0.8263706678,79.7781555,65.06240989,17.69415134,53.78469627,6.633398581,0.9153309637,0.8320997564,2.508828205,6.02426818
478,England,Right-footed,No,16.55625077,0.7283620201,27.93672711,0.6947526462,0.2726630332,0.6153684023,48.94353058,74.47305699,23.78282337,41.15824587,6.960411311,0.8123087348,0.9002236167,7.390806443,9.446075879
479,France,Right-footed,No,30.39440404,3.24829153,18.78755476,0.5227122332,0.13306971,0.7543479379,81.53590343,65.68103205,13.02752466,43.89604524,6.035372858,0.7739857746,0.956025553,10.83721267,8.171026659
480,France,Right-footed,No,20.59787456,10.28124397,21.9377919,0.6407052287,0.2346459312,0.7199810434,83.86349397,49.50344501,25.26945776,17.79578991,9.197966715,0.7986309993,0.6048397087,6.293471729,4.568583363
481,England,Right-footed,Yes,14.36041204,10.35740048,30.0566695,0.5028343265,0.169706959,0.7264020081,66.97819413,73.62562853,14.0273853,28.02033571,10.91967451,0.6501559147,0.6684558693,6.549013153,6.142147035
482,Spain,Left-footed,No,10.2222978,9.276372685,22.39016794,0.4620381835,0.2859688953,0.82723535,43.96862912,76.40614563,21.42901643,48.87079776,7.901226099,0.9123256691,0.9309444101,7.591023383,6.991742653
483,Brazil,Left-footed,No,6.967768399,5.099071571,37.08874696,0.5373282775,0.2996257677,0.7732492103,66.38689438,91.52056735,15.77423021,42.86774112,7.165545808,0.9491370418,0.7723110644,5.882408362,7.854284622
484,France,Left-footed,No,16.01731818,7.856865932,22.2025467,0.6862393472,0.1616671706,0.7288723663,69.35815839,48.76505967,22.76694492,38.52794721,7.073565666,0.7892913511,0.7328279211,6.375856136,11.77855759
485,England,Left-footed,Yes,11.21824627,7.989192383,26.57279308,0.6953125045,0.1725221432,0.5345112564,59.8940178,62.42882013,19.83037387,45.64842359,2.231386422,0.9090403569,0.6745839013,6.324369812,8.476342612
486,Germany,Right-footed,No,7.888731452,4.524905932,31.52813582,0.651308542,0.2429793943,0.6039953705,64.84781606,39.17901297,12.02622021,56.35797806,8.490301729,0.6930851801,0.7444983298,5.745158531,6.31845622
487,England,Right-footed,Yes,11.76713558,12.51019491,15.07143987,0.6725095787,0.1806434675,0.6877291066,85.30195199,65.53149156,22.10349816,37.78957536,7.268332832,0.6702886434,0.6597630717,9.4577131,8.441261609
488,Germany,Right-footed,No,9.592259982,10.63208687,12.67433832,0.6516178287,0.1977294391,0.7093372374,76.64927162,54.51799702,17.11039612,40.69369803,7.856684101,0.7540924749,1,7.922156065,7.295824505
489,Spain,Left-footed,Yes,23.43570818,7.337107479,14.3204058,0.5358518405,0.201269421,0.5869796275,60.75435886,79.23445795,24.4057336,41.92596919,5.577075612,0.7934941038,0.7977563948,7.501256464,8.649516479
490,Brazil,Right-footed,Yes,19.40819878,8.080657517,33.83808872,0.6431922545,0.1040163422,0.9411676676,54.0240083,52.2538503,20.00662844,63.92109635,6.231086242,0.7106013319,0.7942049458,8.617142014,9.161135374
491,England,Left-footed,No,14.96013679,8.625148424,21.13699298,0.6800409525,0.1993081127,0.8516394055,66.72982682,43.10816962,21.97710493,19.00643736,6.177950127,0.803776819,0.8588076675,6.471288334,10.41846129
492,France,Left-footed,No,22.39972069,1.874795395,42.907395,0.675429133,0.1655136113,0.760211832,67.86543221,55.28736259,15.21215522,46.83223015,9.043245968,0.7806389482,0.8962345169,5.451592363,7.951427009
493,Spain,Right-footed,Yes,15.38684154,7.258467852,21.05026681,0.7188913371,0.1753438589,0.7072036861,74.96199187,40.24512229,17.05333884,38.85197751,6.242480327,0.6501693225,0.8945888157,5.794751391,11.27792106
494,England,Right-footed,No,10.69357899,5.954047256,26.29185912,0.6708303847,0.2721816002,0.678779103,64.64683287,67.51099455,17.70680682,45.66771726,11.16532064,0.8018793017,0.9073621944,7.003566082,9.816045325
495,France,Right-footed,Yes,22.61562039,4.99513997,35.79476967,0.6351448208,0.1371746553,0.604808154,75.11499575,39.34916954,24.2835124,33.42627446,7.861724838,0.8363528243,0.7369154449,4.881576583,6.58512091
496,England,Left-footed,Yes,17.69455022,7.156699121,39.04265022,0.7070150238,0.2406602593,0.7077480519,89.3515404,60.28457581,28.38688544,39.51034969,4.44863468,0.7671469318,0.7702133195,5.999477967,12.41971133
497,Germany,Right-footed,Yes,9.813769228,13.39305958,39.43052504,0.5973478741,0.1860518535,0.725775254,78.15501022,39.2218818,15.97414124,47.11410579,6.742907413,0.8652648103,0.8769031655,5.967766716,8.653989027
498,England,Left-footed,Yes,14.04830661,9.922528584,33.45856361,0.5118125349,0.1860119916,0.5758239425,69.51911493,56.79702195,25.38424072,71.12910201,5.696649756,0.6282596207,0.7472610938,11.24911246,6.329750992
499,England,Right-footed,Yes,10.62190873,6.286463031,32.16843768,0.5836933036,0.2395185948,0.7334176417,68.16849529,76.43378156,9.151612911,48.08036189,2.61123506,0.7967950422,0.7994893368,1.45237012,11.3058261
500,England,Left-footed,No,8.086001345,9.717748344,29.14768864,0.5255097355,0.2170025647,0.6844740951,66.43326866,63.60647891,14.02905299,31.51934402,10.19894188,0.6329719294,0.8398763764,6.640760557,12.15555517
